dataset_use_id,paper_id,task_id,dataset_id,paper_file,db_title,original_db_title,db_description,db_link
dataset_use_de6652cdcd52,paper_e874560d454e,task_c97114379a08,dataset_d55b16e3041b,96_A generative material transformer using Wyckoff representation.pdf,Materials Project,Materials Project (MP),"An open-access database of ~115,663 DFT-relaxed crystal structures derived primarily from experimentally known compounds, filtered to exclude structures with more than 15 Wyckoff sites and space group 1. It is used as the primary training dataset for Matra-Genoa-MP and jointly with Alexandria for Matra-Genoa-MPAS, providing ground-truth symmetrized crystal structures with associated energies above the convex hull to train the generative transformer model to learn stable compositional and structural patterns.",https://materialsproject.org
dataset_use_b092e133b360,paper_e874560d454e,task_c97114379a08,dataset_375d79fb7273,96_A generative material transformer using Wyckoff representation.pdf,Alexandria Dataset (AS),Alexandria Dataset (AS),"An open-access database containing 2,553,057 DFT-relaxed crystal structures—including both experimentally known and machine-learning-generated hypothetical compounds—filtered to include only those within 0.250 eV/atom of the convex hull and with ≤15 Wyckoff sites. It is combined with Materials Project to form the MPAS training set (2,668,720 structures) and serves as the reference convex hull for estimating energy-above-hull during evaluation and filtering of generated structures.",https://alexandria.icams.rub.de/pbe/
dataset_use_dc1e480f1cfa,paper_e874560d454e,task_c97114379a08,dataset_c103a7259773,96_A generative material transformer using Wyckoff representation.pdf,Wang-Botti-Marques (WBM) dataset,Wang-Botti-Marques (WBM) Dataset,"A dataset of 257,487 structures generated via single-element substitutions on Materials Project entries, based on chemical similarity computed from ICSD. It contains stable structures not present in Materials Project and is used as an external test set to evaluate Matra-Genoa’s ability to recover known stable compounds (e.g., in the Al–Ca–Cu ternary space), thereby validating its generalization and inverse design capability beyond the training distribution.",https://doi.org/10.1038/s41524-021-00012-7
dataset_use_d4d41e917008,paper_e874560d454e,task_c97114379a08,dataset_b6c76c100b3d,96_A generative material transformer using Wyckoff representation.pdf,ORB Dataset,ORB Dataset,"A large-scale database of ~72 million crystal structures optimized with the ORBITAL uMLIP, including compounds from Alexandria, chemically substituted variants, and ~5 million PyXtal-generated random structures. Though not used for training, it serves as the authoritative reference for novelty assessment: generated structures are cross-referenced against ORB to filter duplicates and compute the 'novel' component of the S.U.N. (stable, unique, novel) metric.",https://github.com/orbital-materials/orb
dataset_use_c1a2c17859b7,paper_b854fee3eb53,task_897b8fe85c77,dataset_721335d5ed62,97_AI-assisted rapid crystal structure generation towards a target local environment.pdf,Samara Carbon Allotrope Database (SACADA),Samara Carbon Allotrope Database (SACADA),"A curated database of experimentally and computationally reported 3-periodic carbon allotropes, extracted from scientific literature via Web of Science and Scopus. It contains 140 sp2-carbon structures with full crystallographic data (space group, Wyckoff sites, atomic positions, unit cell parameters) and DFT-computed energies (0–1.344 eV/atom relative to graphite). In this paper, SACADA serves as the primary source for the initial training set of known sp2 allotropes, which is filtered (excluding low-symmetry or large-unit-cell structures) and augmented to build the v1-60k/v2-120k/v3-240k datasets used to train LEGO-xtal’s generative models.",https://sacada.org
dataset_use_fa8a492f6ca8,paper_ed9837307e19,task_58722041a565,dataset_d55b16e3041b,98_Self-supervised probabilistic models for exploring shape memory alloys.pdf,Materials Project,Materials Project (MP),"A public database containing ~86,913 computed, unlabeled crystal structures (binary, ternary, and quaternary) of inorganic compounds, filtered to include only stable or metastable structures (formation energy < 0 eV) involving 94 chemical elements. In this paper, it is used exclusively for self-supervised pre-training of the SSL-GNN to learn atomic representations and conditional element probabilities (e.g., P(A|B,X,Y)) without labels — enabling unsupervised knowledge extraction from crystallographic symmetry and local atomic environments.",https://materialsproject.org
dataset_use_bcc94ecc482d,paper_ed9837307e19,task_58722041a565,dataset_d6d36f06e050,98_Self-supervised probabilistic models for exploring shape memory alloys.pdf,Custom SMA Binary Classification Dataset,Custom SMA Binary Classification Dataset,"A manually curated, labeled dataset of 871 binary alloy compositions: 658 experimentally or theoretically confirmed shape memory alloys (SMAs) and 213 non-SMA alloys, compiled from literature sources (e.g., references 41–50). It includes stoichiometric compositions (primarily 1:1 and 1:3) and binary class labels (SMA / not SMA). This dataset is used to train and evaluate the downstream composition-only SMA classifier, which leverages SSPM atomic representations to predict SMA candidacy.",None
dataset_use_657567f1259b,paper_ed9837307e19,task_58722041a565,dataset_0d530002ad88,98_Self-supervised probabilistic models for exploring shape memory alloys.pdf,Inorganic Crystal Structure Database,ICSD (Inorganic Crystal Structure Database),"A repository of experimentally determined crystal structures. In this paper, ICSD is cited as the source of experimentally validated lattice parameters (e.g., for TiNi, CuZr, RuNb in Fig. 5C) used to benchmark the accuracy of SSPM’s predicted lattice parameters p(X|A,B,Y) for B2, D03, and L12 structures. It supports validation of structural predictions but is not used for model training.",https://icsd.fiz-karlsruhe.de
dataset_use_170a23fc4556,paper_b481f96d658c,task_f51228e4b019,dataset_6f5369c60377,99_Siamese foundation models for crystal structure prediction.pdf,CrysDB,CrysDB,"A large-scale pretraining dataset comprising ~940K crystal structures (919,258 after deduplication), sourced from the Materials Project (MP) and Open Quantum Materials Database (OQMD). It includes both stable (Ehull ≤ 0.08 eV/atom) and unstable (0.08 < Ehull ≤ 1.0 eV/atom) crystals with 3–30 atoms per unit cell, annotated with energy above hull (Ehull). CrysDB is used to pretrain DAO-G (in a two-stage pipeline) and DAO-P, enabling learning of broad structural distributions and facilitating dataset relaxation and energy-guided sampling for CSP.",https://doi.org/10.6084/m9.figshare.31440697
dataset_use_a8407fc18e3d,paper_b481f96d658c,task_f51228e4b019,dataset_c1788908f106,99_Siamese foundation models for crystal structure prediction.pdf,MP-20,MP-20,"A benchmark dataset derived from the Materials Project, containing 45,231 crystal structures limited to ≤20 atoms per unit cell. It is used for fine-tuning and evaluating DAO-G’s CSP performance via Match Rate (MR) and RMSE against ground-truth structures; the dataset is explicitly excluded from CrysDB during deduplication to prevent data leakage and ensure rigorous out-of-distribution evaluation.",https://next-gen.materialsproject.org
dataset_use_919f1b8e6d37,paper_b481f96d658c,task_f51228e4b019,dataset_8b55ac6b7bf5,99_Siamese foundation models for crystal structure prediction.pdf,MPTS-52,MPTS-52,"A more challenging CSP benchmark from the Materials Project, containing 40,476 crystal structures with up to 52 atoms per unit cell — capturing greater structural complexity than MP-20. It serves as a downstream fine-tuning and evaluation set for DAO-G, with strict deduplication against CrysDB to avoid contamination, enabling assessment of generalization to larger, more diverse systems.",https://next-gen.materialsproject.org
dataset_use_efff2da8b6c3,paper_b481f96d658c,task_f51228e4b019,dataset_a1d68951db7c,99_Siamese foundation models for crystal structure prediction.pdf,SuperCon3D,SuperCon3D,"A curated 3D structural subset of the SuperCon database, containing 1,017 ordered superconductors with experimentally determined crystal structures and critical temperatures (Tc). It is used to fine-tune DAO-G for superconductor-specific structure generation and to fine-tune DAO-P (with and without augmentation) for Tc prediction — validating CSP capability on real-world, high-complexity superconducting materials unseen during pretraining.",https://doi.org/10.48505/nims.3739
dataset_use_16070dead164,paper_91120141650c,task_6d36b9c58ce2,dataset_c1788908f106,100_Symmetry-aware Bayesian flow networks for crystal generation.pdf,MP-20,MP-20,"A subset of the Materials Project database containing 40,476 experimentally observed or DFT-validated crystal structures, each with up to 20 atoms per unit cell. It is used as the primary training, validation, and test set (60-20-20 split) for SymmBFN to train the symmetry-aware Bayesian flow network for de novo crystal generation and property-conditioned generation; formation energy per atom and bandgap labels—computed via M3GNet—are used to condition generation on target properties.",https://materialsproject.org
dataset_use_aa5118f57cf2,paper_91120141650c,task_6d36b9c58ce2,dataset_d8f086677598,100_Symmetry-aware Bayesian flow networks for crystal generation.pdf,Perov-5,Perov-5,"A dataset of 18,928 perovskite materials, each with exactly five atoms per unit cell and compositions drawn from a set of 56 elements; all share the perovskite prototype structure. It is used to evaluate SymmBFN’s generalization on a structurally constrained but compositionally diverse material class, though stability and S.U.N. metrics are not applicable due to high instability prevalence in the set.",https://doi.org/10.1039/C2EE22122D
